"competicion","pilotos","pos_final","para_box","año"
"Japanese Grand Prix","maldonado",15,2,2012
"Japanese Grand Prix","rosa",25,2,2012
"Japanese Grand Prix","webber",5,2,2012
"Japanese Grand Prix","perez",10,1,2012
"Japanese Grand Prix","raikkonen",3,2,2012
"Japanese Grand Prix","kovalainen",20,2,2012
"Japanese Grand Prix","hamilton",4,2,2012
"Japanese Grand Prix","vergne",17,2,2012
"Japanese Grand Prix","karthikeyan",24,1,2012
"Japanese Grand Prix","bruno_senna",16,4,2012
"Japanese Grand Prix","glock",19,2,2012
"Japanese Grand Prix","hulkenberg",14,2,2012
"Korean Grand Prix","vettel",1,2,2012
"Korean Grand Prix","vergne",17,2,2012
"Korean Grand Prix","pic",23,2,2012
"Korean Grand Prix","maldonado",15,1,2012
"Korean Grand Prix","kobayashi",11,2,2012
"Korean Grand Prix","perez",10,2,2012
"Korean Grand Prix","massa",9,2,2012
"Korean Grand Prix","michael_schumacher",14,2,2012
"Korean Grand Prix","alonso",2,2,2012
"Korean Grand Prix","ricciardo",18,2,2012
"Korean Grand Prix","webber",5,2,2012
"Korean Grand Prix","resta",13,2,2012
"Korean Grand Prix","petrov",21,2,2012
"Korean Grand Prix","grosjean",8,2,2012
"Korean Grand Prix","hamilton",4,3,2012
"Korean Grand Prix","raikkonen",3,2,2012
"Korean Grand Prix","glock",19,2,2012
"Korean Grand Prix","bruno_senna",16,2,2012
"Korean Grand Prix","hulkenberg",12,2,2012
"Korean Grand Prix","kovalainen",20,2,2012
"Indian Grand Prix","rosa",25,1,2012
"Indian Grand Prix","kovalainen",20,1,2012
"Indian Grand Prix","ricciardo",18,1,2012
"Indian Grand Prix","michael_schumacher",14,2,2012
"Indian Grand Prix","rosberg",7,1,2012
"Indian Grand Prix","vergne",17,2,2012
"Indian Grand Prix","maldonado",15,2,2012
"Indian Grand Prix","perez",10,2,2012
"Indian Grand Prix","button",6,1,2012
"Indian Grand Prix","raikkonen",3,1,2012
"Indian Grand Prix","kobayashi",11,1,2012
"Indian Grand Prix","massa",9,1,2012
"Indian Grand Prix","hulkenberg",12,1,2012
"Indian Grand Prix","webber",4,1,2012
"Indian Grand Prix","bruno_senna",16,1,2012
"Indian Grand Prix","alonso",2,1,2012
"Indian Grand Prix","vettel",1,1,2012
"Indian Grand Prix","glock",19,1,2012
"Indian Grand Prix","pic",23,1,2012
"Indian Grand Prix","grosjean",8,1,2012
"Indian Grand Prix","hamilton",5,1,2012
"Indian Grand Prix","resta",13,1,2012
"Indian Grand Prix","petrov",21,1,2012
"Indian Grand Prix","karthikeyan",24,1,2012
"Abu Dhabi Grand Prix","maldonado",14,1,2012
"Abu Dhabi Grand Prix","rosa",25,1,2012
"Abu Dhabi Grand Prix","kovalainen",20,1,2012
"Abu Dhabi Grand Prix","kobayashi",11,1,2012
"Abu Dhabi Grand Prix","alonso",2,1,2012
"Abu Dhabi Grand Prix","michael_schumacher",15,2,2012
"Abu Dhabi Grand Prix","resta",13,3,2012
"Abu Dhabi Grand Prix","raikkonen",3,1,2012
"Abu Dhabi Grand Prix","massa",7,1,2012
"Abu Dhabi Grand Prix","rosberg",8,1,2012
"Abu Dhabi Grand Prix","vettel",1,2,2012
"Abu Dhabi Grand Prix","button",6,1,2012
"Abu Dhabi Grand Prix","perez",10,3,2012
"Abu Dhabi Grand Prix","petrov",21,1,2012
"Abu Dhabi Grand Prix","pic",23,1,2012
"Abu Dhabi Grand Prix","vergne",17,2,2012
"Abu Dhabi Grand Prix","bruno_senna",16,1,2012
"Abu Dhabi Grand Prix","webber",4,1,2012
"Abu Dhabi Grand Prix","grosjean",9,2,2012
"Abu Dhabi Grand Prix","ricciardo",18,2,2012
"Abu Dhabi Grand Prix","glock",19,1,2012
"United States Grand Prix","button",6,1,2012
"United States Grand Prix","ricciardo",18,1,2012
"United States Grand Prix","kobayashi",11,1,2012
"United States Grand Prix","vettel",1,1,2012
"United States Grand Prix","bruno_senna",16,1,2012
"United States Grand Prix","kovalainen",20,1,2012
"United States Grand Prix","grosjean",8,1,2012
"United States Grand Prix","rosa",25,1,2012
"United States Grand Prix","michael_schumacher",15,2,2012
"United States Grand Prix","perez",10,1,2012
"United States Grand Prix","resta",13,2,2012
"United States Grand Prix","hamilton",4,1,2012
"United States Grand Prix","rosberg",9,1,2012
"United States Grand Prix","hulkenberg",12,1,2012
"United States Grand Prix","alonso",2,1,2012
"United States Grand Prix","maldonado",14,1,2012
"United States Grand Prix","glock",19,1,2012
"United States Grand Prix","raikkonen",3,1,2012
"United States Grand Prix","petrov",21,1,2012
"United States Grand Prix","karthikeyan",24,1,2012
"United States Grand Prix","massa",7,1,2012
"United States Grand Prix","pic",23,1,2012
"Brazilian Grand Prix","michael_schumacher",13,4,2012
"Brazilian Grand Prix","vergne",17,4,2012
"Brazilian Grand Prix","kobayashi",12,3,2012
"Brazilian Grand Prix","ricciardo",18,5,2012
"Brazilian Grand Prix","pic",21,3,2012
"Brazilian Grand Prix","raikkonen",3,3,2012
"Brazilian Grand Prix","button",5,2,2012
"Brazilian Grand Prix","kovalainen",22,5,2012
"Brazilian Grand Prix","vettel",1,4,2012
"Brazilian Grand Prix","resta",14,3,2012
"Brazilian Grand Prix","rosberg",9,4,2012
"Brazilian Grand Prix","massa",7,3,2012
"Brazilian Grand Prix","webber",6,3,2012
"Brazilian Grand Prix","petrov",19,3,2012
"Brazilian Grand Prix","hulkenberg",11,3,2012
"Brazilian Grand Prix","alonso",2,3,2012
"Brazilian Grand Prix","rosa",25,4,2012
"Brazilian Grand Prix","hamilton",4,2,2012
"Brazilian Grand Prix","glock",20,4,2012
"Brazilian Grand Prix","karthikeyan",24,4,2012
"Australian Grand Prix","vettel",3,3,2013
"Australian Grand Prix","ricciardo",19,2,2013
"Australian Grand Prix","maldonado",21,1,2013
"Australian Grand Prix","rosberg",20,1,2013
"Australian Grand Prix","button",9,3,2013
"Australian Grand Prix","vergne",12,3,2013
"Australian Grand Prix","garde",18,3,2013
"Australian Grand Prix","massa",4,3,2013
"Australian Grand Prix","grosjean",10,3,2013
"Australian Grand Prix","gutierrez",13,2,2013
"Australian Grand Prix","webber",6,3,2013
"Australian Grand Prix","jules_bianchi",15,3,2013
"Australian Grand Prix","pic",16,2,2013
"Australian Grand Prix","hamilton",5,3,2013
"Australian Grand Prix","perez",11,3,2013
"Australian Grand Prix","alonso",2,3,2013
"Australian Grand Prix","chilton",17,3,2013
"Australian Grand Prix","bottas",14,3,2013
"Australian Grand Prix","resta",8,2,2013
"Australian Grand Prix","raikkonen",1,2,2013
"Australian Grand Prix","sutil",7,2,2013
"Malaysian Grand Prix","maldonado",22,3,2013
"Malaysian Grand Prix","pic",18,4,2013
"Malaysian Grand Prix","rosberg",7,4,2013
"Malaysian Grand Prix","hamilton",4,4,2013
"Malaysian Grand Prix","vettel",1,4,2013
"Malaysian Grand Prix","resta",10,2,2013
"Malaysian Grand Prix","raikkonen",2,3,2013
"Malaysian Grand Prix","massa",5,4,2013
"Malaysian Grand Prix","grosjean",8,3,2013
"Malaysian Grand Prix","button",13,3,2013
"Malaysian Grand Prix","hulkenberg",11,4,2013
"Malaysian Grand Prix","ricciardo",21,3,2013
"Malaysian Grand Prix","perez",12,4,2013
"Malaysian Grand Prix","sutil",9,2,2013
"Malaysian Grand Prix","vergne",14,3,2013
"Malaysian Grand Prix","chilton",20,4,2013
"Malaysian Grand Prix","gutierrez",16,4,2013
"Malaysian Grand Prix","bottas",15,3,2013
"Malaysian Grand Prix","webber",3,4,2013
"Malaysian Grand Prix","garde",19,4,2013
"Malaysian Grand Prix","jules_bianchi",17,4,2013
"Chinese Grand Prix","hamilton",4,3,2013
"Chinese Grand Prix","pic",19,3,2013
"Chinese Grand Prix","chilton",22,3,2013
"Chinese Grand Prix","grosjean",9,3,2013
"Chinese Grand Prix","rosberg",7,3,2013
"Chinese Grand Prix","vettel",1,3,2013
"Chinese Grand Prix","vergne",15,3,2013
"Chinese Grand Prix","resta",10,3,2013
"Chinese Grand Prix","bottas",16,3,2013
"Chinese Grand Prix","ricciardo",11,3,2013
"Chinese Grand Prix","perez",14,2,2013
"Chinese Grand Prix","jules_bianchi",18,3,2013
"Chinese Grand Prix","maldonado",20,3,2013
"Chinese Grand Prix","raikkonen",2,3,2013
"Chinese Grand Prix","button",8,2,2013
"Chinese Grand Prix","webber",6,2,2013
"Chinese Grand Prix","hulkenberg",13,3,2013
"Chinese Grand Prix","alonso",3,3,2013
"Chinese Grand Prix","massa",5,3,2013
"Chinese Grand Prix","garde",21,3,2013
"Bahrain Grand Prix","perez",11,3,2013
"Bahrain Grand Prix","hamilton",3,3,2013
"Bahrain Grand Prix","pic",20,3,2013
"Bahrain Grand Prix","button",10,4,2013
"Bahrain Grand Prix","chilton",22,4,2013
"Bahrain Grand Prix","grosjean",7,3,2013
"Bahrain Grand Prix","gutierrez",18,4,2013
"Bahrain Grand Prix","massa",6,4,2013
"Bahrain Grand Prix","ricciardo",13,3,2013
"Bahrain Grand Prix","sutil",12,3,2013
"Bahrain Grand Prix","maldonado",17,3,2013
"Bahrain Grand Prix","raikkonen",2,2,2013
"Bahrain Grand Prix","resta",8,2,2013
"Bahrain Grand Prix","jules_bianchi",19,4,2013
"Bahrain Grand Prix","webber",5,3,2013
"Bahrain Grand Prix","vettel",1,3,2013
"Bahrain Grand Prix","rosberg",9,4,2013
"Bahrain Grand Prix","vergne",15,1,2013
"Bahrain Grand Prix","hulkenberg",14,3,2013
"Bahrain Grand Prix","garde",21,5,2013
"Bahrain Grand Prix","bottas",16,3,2013
"Bahrain Grand Prix","alonso",4,4,2013
"Spanish Grand Prix","pic",20,3,2013
"Spanish Grand Prix","maldonado",18,5,2013
"Spanish Grand Prix","perez",11,4,2013
"Spanish Grand Prix","gutierrez",16,4,2013
"Spanish Grand Prix","massa",5,4,2013
"Spanish Grand Prix","hamilton",4,4,2013
"Spanish Grand Prix","garde",21,2,2013
"Spanish Grand Prix","alonso",3,4,2013
"Spanish Grand Prix","rosberg",9,3,2013
"Spanish Grand Prix","sutil",13,4,2013
"Spanish Grand Prix","chilton",22,3,2013
"Spanish Grand Prix","bottas",17,3,2013
"Spanish Grand Prix","hulkenberg",14,6,2013
"Spanish Grand Prix","vettel",1,4,2013
"Spanish Grand Prix","ricciardo",12,4,2013
"Spanish Grand Prix","vergne",15,4,2013
"Spanish Grand Prix","jules_bianchi",19,4,2013
"Spanish Grand Prix","webber",6,4,2013
"Spanish Grand Prix","raikkonen",2,3,2013
"Spanish Grand Prix","resta",8,4,2013
"Spanish Grand Prix","button",10,3,2013
"Monaco Grand Prix","vergne",15,1,2013
"Monaco Grand Prix","maldonado",18,2,2013
"Monaco Grand Prix","gutierrez",16,2,2013
"Monaco Grand Prix","rosberg",6,1,2013
"Monaco Grand Prix","hulkenberg",14,1,2013
"Monaco Grand Prix","perez",12,1,2013
"Monaco Grand Prix","grosjean",9,2,2013
"Monaco Grand Prix","ricciardo",13,1,2013
"Monaco Grand Prix","jules_bianchi",19,2,2013
"Monaco Grand Prix","massa",7,1,2013
"Monaco Grand Prix","button",10,1,2013
"Monaco Grand Prix","garde",22,3,2013
"Monaco Grand Prix","sutil",11,1,2013
"Monaco Grand Prix","hamilton",4,1,2013
"Monaco Grand Prix","raikkonen",2,2,2013
"Monaco Grand Prix","bottas",17,1,2013
"Monaco Grand Prix","alonso",3,1,2013
"Monaco Grand Prix","vettel",1,1,2013
"Monaco Grand Prix","chilton",21,3,2013
"Monaco Grand Prix","webber",5,1,2013
"Monaco Grand Prix","resta",8,1,2013
"Canadian Grand Prix","gutierrez",16,2,2013
"Canadian Grand Prix","maldonado",18,3,2013
"Canadian Grand Prix","hulkenberg",15,2,2013
"Canadian Grand Prix","vergne",12,2,2013
"Canadian Grand Prix","ricciardo",14,2,2013
"Canadian Grand Prix","resta",8,1,2013
"Canadian Grand Prix","perez",13,2,2013
"Canadian Grand Prix","sutil",11,3,2013
"Canadian Grand Prix","pic",20,2,2013
"Canadian Grand Prix","button",10,1,2013
"Canadian Grand Prix","raikkonen",3,1,2013
"Canadian Grand Prix","garde",22,4,2013
"Canadian Grand Prix","alonso",2,2,2013
"Canadian Grand Prix","bottas",17,2,2013
"Canadian Grand Prix","chilton",21,1,2013
"Canadian Grand Prix","vettel",1,2,2013
"Canadian Grand Prix","massa",7,2,2013
"Canadian Grand Prix","jules_bianchi",19,1,2013
"Canadian Grand Prix","rosberg",6,3,2013
"Canadian Grand Prix","webber",5,2,2013
"Canadian Grand Prix","grosjean",9,2,2013
"Canadian Grand Prix","hamilton",4,2,2013
"British Grand Prix","pic",20,2,2013
"British Grand Prix","resta",8,3,2013
"British Grand Prix","button",10,2,2013
"British Grand Prix","garde",22,3,2013
"British Grand Prix","ricciardo",14,2,2013
"British Grand Prix","gutierrez",18,4,2013
"British Grand Prix","massa",7,4,2013
"British Grand Prix","perez",13,2,2013
"British Grand Prix","maldonado",16,2,2013
"British Grand Prix","sutil",11,2,2013
"British Grand Prix","jules_bianchi",19,2,2013
"British Grand Prix","rosberg",6,3,2013
"British Grand Prix","vergne",12,2,2013
"British Grand Prix","vettel",1,2,2013
"British Grand Prix","webber",5,3,2013
"British Grand Prix","raikkonen",3,2,2013
"British Grand Prix","bottas",17,2,2013
"British Grand Prix","chilton",21,2,2013
"British Grand Prix","grosjean",9,3,2013
"British Grand Prix","hulkenberg",15,3,2013
"British Grand Prix","hamilton",4,2,2013
"British Grand Prix","alonso",2,3,2013
"German Grand Prix","garde",22,3,2013
"German Grand Prix","perez",12,2,2013
"German Grand Prix","gutierrez",18,3,2013
"German Grand Prix","resta",9,2,2013
"German Grand Prix","button",10,2,2013
"German Grand Prix","jules_bianchi",19,2,2013
"German Grand Prix","vergne",13,1,2013
"German Grand Prix","pic",20,3,2013
"German Grand Prix","vettel",1,3,2013
"German Grand Prix","maldonado",16,2,2013
"German Grand Prix","ricciardo",14,3,2013
"German Grand Prix","bottas",17,2,2013
"German Grand Prix","hamilton",4,3,2013
"German Grand Prix","hulkenberg",15,3,2013
"German Grand Prix","alonso",2,3,2013
"German Grand Prix","rosberg",6,3,2013
"German Grand Prix","raikkonen",3,3,2013
"German Grand Prix","grosjean",8,3,2013
"German Grand Prix","sutil",11,3,2013
"German Grand Prix","chilton",21,4,2013
"German Grand Prix","webber",5,3,2013
"Hungarian Grand Prix","pic",20,2,2013
"Hungarian Grand Prix","gutierrez",18,1,2013
"Hungarian Grand Prix","perez",12,2,2013
"Hungarian Grand Prix","jules_bianchi",19,3,2013
"Hungarian Grand Prix","vettel",1,3,2013
"Hungarian Grand Prix","garde",21,3,2013
"Hungarian Grand Prix","alonso",3,3,2013
"Hungarian Grand Prix","maldonado",16,3,2013
"Hungarian Grand Prix","rosberg",6,3,2013
"Hungarian Grand Prix","massa",7,3,2013
"Hungarian Grand Prix","vergne",13,3,2013
"Hungarian Grand Prix","ricciardo",14,2,2013
"Hungarian Grand Prix","raikkonen",2,2,2013
"Hungarian Grand Prix","hulkenberg",15,3,2013
"Hungarian Grand Prix","webber",5,3,2013
